,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
450,Bonnie Tyler,Total Eclipse Of The Heart,0.431,0.723,8,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141,audio_features,7wuJGgpTNzbUyn26IOY6rj,spotify:track:7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/tracks/7wuJGgpTNzbUyn26IOY6rj,https://api.spotify.com/v1/audio-analysis/7wuJGgpTNzbUyn26IOY6rj,267360,4
451,Radiohead,Paranoid Android,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,audio_features,6LgJvl0Xdtc73RJ1mmpotq,spotify:track:6LgJvl0Xdtc73RJ1mmpotq,https://api.spotify.com/v1/tracks/6LgJvl0Xdtc73RJ1mmpotq,https://api.spotify.com/v1/audio-analysis/6LgJvl0Xdtc73RJ1mmpotq,387213,4
452,BLØF,Aan De Kust (Live),0.481,0.618,4,-7.362,0,0.0338,0.579,0.0,0.922,0.382,77.856,audio_features,3QNcM2MwPBLQh1nNo73U9k,spotify:track:3QNcM2MwPBLQh1nNo73U9k,https://api.spotify.com/v1/tracks/3QNcM2MwPBLQh1nNo73U9k,https://api.spotify.com/v1/audio-analysis/3QNcM2MwPBLQh1nNo73U9k,230227,4
453,De Dijk,Groot Hart,0.776,0.549,0,-10.131,1,0.033,0.476,1.01e-05,0.12,0.639,128.739,audio_features,7nEqawimQNzxj4soQepy2I,spotify:track:7nEqawimQNzxj4soQepy2I,https://api.spotify.com/v1/tracks/7nEqawimQNzxj4soQepy2I,https://api.spotify.com/v1/audio-analysis/7nEqawimQNzxj4soQepy2I,196293,4
454,Doe Maar,Belle Hélène,0.737,0.555,2,-10.423,0,0.0376,0.112,0.00023,0.0755,0.976,137.912,audio_features,46LNQvIkDX7hs0M466DD6h,spotify:track:46LNQvIkDX7hs0M466DD6h,https://api.spotify.com/v1/tracks/46LNQvIkDX7hs0M466DD6h,https://api.spotify.com/v1/audio-analysis/46LNQvIkDX7hs0M466DD6h,169613,4
455,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),0.366,0.561,2,-10.383,1,0.0857,0.465,4.28e-06,0.14,0.363,150.425,audio_features,1k2NivgsLlf1jgn13QqEcd,spotify:track:1k2NivgsLlf1jgn13QqEcd,https://api.spotify.com/v1/tracks/1k2NivgsLlf1jgn13QqEcd,https://api.spotify.com/v1/audio-analysis/1k2NivgsLlf1jgn13QqEcd,718600,4
456,BLØF,Liefs Uit Londen,0.436,0.133,0,-18.596,1,0.0357,0.805,0.000284,0.176,0.134,77.464,audio_features,0KCcRzDsTMAbivhwGzdFZx,spotify:track:0KCcRzDsTMAbivhwGzdFZx,https://api.spotify.com/v1/tracks/0KCcRzDsTMAbivhwGzdFZx,https://api.spotify.com/v1/audio-analysis/0KCcRzDsTMAbivhwGzdFZx,238893,3
457,Prince & The Revolution,When Doves Cry,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,audio_features,51H2y6YrNNXcy3dfc3qSbA,spotify:track:51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA,352906,4
458,Evanescence,Bring Me To Life,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,audio_features,0COqiPhxzoWICwFCS4eZcp,spotify:track:0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4
459,Froukje,Ik Wil Dansen,0.657,0.629,6,-8.402,0,0.38,0.498,0.0,0.106,0.453,104.483,audio_features,70IUWsl6v4II26gg2iBeOi,spotify:track:70IUWsl6v4II26gg2iBeOi,https://api.spotify.com/v1/tracks/70IUWsl6v4II26gg2iBeOi,https://api.spotify.com/v1/audio-analysis/70IUWsl6v4II26gg2iBeOi,194527,4
460,Jim Croce,Time In A Bottle,0.533,0.157,2,-16.838,1,0.0374,0.888,0.0,0.108,0.587,134.019,audio_features,7uWFUpGuEfmxYeymkV95jn,spotify:track:7uWFUpGuEfmxYeymkV95jn,https://api.spotify.com/v1/tracks/7uWFUpGuEfmxYeymkV95jn,https://api.spotify.com/v1/audio-analysis/7uWFUpGuEfmxYeymkV95jn,148587,3
461,New Order,Blue Monday (Albumversie),0.762,0.651,0,-13.34,1,0.0655,0.00198,0.856,0.111,0.941,130.395,audio_features,6hHc7Pks7wtBIW8Z6A0iFq,spotify:track:6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/tracks/6hHc7Pks7wtBIW8Z6A0iFq,https://api.spotify.com/v1/audio-analysis/6hHc7Pks7wtBIW8Z6A0iFq,449160,4
462,Simple Minds,Alive And Kicking,0.572,0.913,0,-4.26,1,0.0362,0.0753,1.5e-05,0.128,0.561,103.265,audio_features,2x5IXUFOcvvBUtEpnCBNlp,spotify:track:2x5IXUFOcvvBUtEpnCBNlp,https://api.spotify.com/v1/tracks/2x5IXUFOcvvBUtEpnCBNlp,https://api.spotify.com/v1/audio-analysis/2x5IXUFOcvvBUtEpnCBNlp,289453,4
463,ABBA,Voulez-Vous,0.708,0.774,11,-6.931,0,0.0372,0.149,0.00109,0.169,0.903,126.636,audio_features,17OqI90oTFZ3J8PVu6j07V,spotify:track:17OqI90oTFZ3J8PVu6j07V,https://api.spotify.com/v1/tracks/17OqI90oTFZ3J8PVu6j07V,https://api.spotify.com/v1/audio-analysis/17OqI90oTFZ3J8PVu6j07V,309173,4
464,Doe Maar,Smoorverliefd,0.692,0.752,9,-9.551,0,0.0974,0.134,0.0,0.122,0.915,166.658,audio_features,0OFLK8St1n4C9smb4s7CKX,spotify:track:0OFLK8St1n4C9smb4s7CKX,https://api.spotify.com/v1/tracks/0OFLK8St1n4C9smb4s7CKX,https://api.spotify.com/v1/audio-analysis/0OFLK8St1n4C9smb4s7CKX,197627,4
465,Novastar,Wrong,0.31,0.838,2,-6.119,1,0.0366,0.0255,0.357,0.0985,0.222,89.55,audio_features,10pLmMEidgvRhd6MEqxb2r,spotify:track:10pLmMEidgvRhd6MEqxb2r,https://api.spotify.com/v1/tracks/10pLmMEidgvRhd6MEqxb2r,https://api.spotify.com/v1/audio-analysis/10pLmMEidgvRhd6MEqxb2r,210932,4
466,White Lies,Time To Give,0.427,0.816,0,-6.509,1,0.0455,0.0186,0.00689,0.135,0.358,120.048,audio_features,3xFGQGWOVVkeSAVIrYtb9D,spotify:track:3xFGQGWOVVkeSAVIrYtb9D,https://api.spotify.com/v1/tracks/3xFGQGWOVVkeSAVIrYtb9D,https://api.spotify.com/v1/audio-analysis/3xFGQGWOVVkeSAVIrYtb9D,454519,4
467,Tame Impala,Let It Happen (Albumversie),0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,audio_features,2X485T9Z5Ly0xyaghN73ed,spotify:track:2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed,467587,4
468,Acda & De Munnik,Ren Lenny Ren,0.506,0.873,7,-4.67,1,0.0454,0.0128,0.0,0.326,0.434,109.575,audio_features,2ooeXnyWU4oW29aba4paNe,spotify:track:2ooeXnyWU4oW29aba4paNe,https://api.spotify.com/v1/tracks/2ooeXnyWU4oW29aba4paNe,https://api.spotify.com/v1/audio-analysis/2ooeXnyWU4oW29aba4paNe,233440,4
469,Queen,We Are The Champions,0.268,0.459,7,-6.948,0,0.0346,0.378,0.0,0.119,0.172,64.223,audio_features,7ccI9cStQbQdystvc6TvxD,spotify:track:7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/tracks/7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/audio-analysis/7ccI9cStQbQdystvc6TvxD,179200,4
470,Bob Marley & The Wailers,No Woman No Cry (Live),0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,audio_features,423hwXFgoN8RYmqLoLuVvY,spotify:track:423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/tracks/423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/audio-analysis/423hwXFgoN8RYmqLoLuVvY,427800,4
471,Bob Marley & The Wailers,Redemption Song,0.671,0.256,7,-10.743,1,0.0387,0.608,0.0,0.0737,0.694,115.871,audio_features,26PwuMotZqcczKLHi4Htz3,spotify:track:26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/tracks/26PwuMotZqcczKLHi4Htz3,https://api.spotify.com/v1/audio-analysis/26PwuMotZqcczKLHi4Htz3,233560,4
472,Kate Bush,Cloudbusting,0.681,0.248,1,-17.465,0,0.0328,0.696,8.88e-06,0.0839,0.812,112.806,audio_features,373vZ0g1dpWaUcrbh0WKhd,spotify:track:373vZ0g1dpWaUcrbh0WKhd,https://api.spotify.com/v1/tracks/373vZ0g1dpWaUcrbh0WKhd,https://api.spotify.com/v1/audio-analysis/373vZ0g1dpWaUcrbh0WKhd,310160,4
473,The Doors,The End,0.347,0.302,0,-12.104,1,0.0291,0.163,9.17e-05,0.14,0.0332,105.702,audio_features,5UgT7w6zVZjP3oyawMzbiK,spotify:track:5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/tracks/5UgT7w6zVZjP3oyawMzbiK,https://api.spotify.com/v1/audio-analysis/5UgT7w6zVZjP3oyawMzbiK,703373,4
474,Neil Diamond,I Am... I Said,0.246,0.375,10,-14.409,1,0.0272,0.141,4.97e-06,0.109,0.511,90.53,audio_features,4wOKTOwGVrie2GIbCMEe7U,spotify:track:4wOKTOwGVrie2GIbCMEe7U,https://api.spotify.com/v1/tracks/4wOKTOwGVrie2GIbCMEe7U,https://api.spotify.com/v1/audio-analysis/4wOKTOwGVrie2GIbCMEe7U,213200,4
475,Doe Maar,De Bom,0.859,0.812,7,-8.211,0,0.043,0.305,0.0,0.124,0.856,132.575,audio_features,3i2ZaFbGMZmerAEoVHvsmB,spotify:track:3i2ZaFbGMZmerAEoVHvsmB,https://api.spotify.com/v1/tracks/3i2ZaFbGMZmerAEoVHvsmB,https://api.spotify.com/v1/audio-analysis/3i2ZaFbGMZmerAEoVHvsmB,161286,4
476,BLØF,Dansen Aan Zee,0.348,0.431,7,-10.546,1,0.0333,0.16,0.0,0.0969,0.257,193.753,audio_features,6hC1xBNYMVK4acdnEXaZVD,spotify:track:6hC1xBNYMVK4acdnEXaZVD,https://api.spotify.com/v1/tracks/6hC1xBNYMVK4acdnEXaZVD,https://api.spotify.com/v1/audio-analysis/6hC1xBNYMVK4acdnEXaZVD,274867,3
477,Joe Cocker,With A Little Help From My Friends,0.307,0.43,2,-11.333,1,0.0629,0.288,0.000994,0.0988,0.305,145.224,audio_features,0YZ3J8xzGwLOg4yEgST1YK,spotify:track:0YZ3J8xzGwLOg4yEgST1YK,https://api.spotify.com/v1/tracks/0YZ3J8xzGwLOg4yEgST1YK,https://api.spotify.com/v1/audio-analysis/0YZ3J8xzGwLOg4yEgST1YK,312173,3
478,The Beatles,Penny Lane,0.633,0.385,9,-9.967,1,0.0358,0.411,8.72e-05,0.095,0.647,113.956,audio_features,1sjmKmR4u9xDeJHjDCn2bZ,spotify:track:1sjmKmR4u9xDeJHjDCn2bZ,https://api.spotify.com/v1/tracks/1sjmKmR4u9xDeJHjDCn2bZ,https://api.spotify.com/v1/audio-analysis/1sjmKmR4u9xDeJHjDCn2bZ,182053,4
479,Anita Meyer,Why Tell Me Why,0.642,0.675,1,-8.476,0,0.0483,0.0524,0.0,0.0918,0.416,112.334,audio_features,1bYgVuthr7VOXDpH6fGfcm,spotify:track:1bYgVuthr7VOXDpH6fGfcm,https://api.spotify.com/v1/tracks/1bYgVuthr7VOXDpH6fGfcm,https://api.spotify.com/v1/audio-analysis/1bYgVuthr7VOXDpH6fGfcm,211827,4
480,The Police,Message In A Bottle,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,audio_features,1oYYd2gnWZYrt89EBXdFiO,spotify:track:1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/tracks/1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/audio-analysis/1oYYd2gnWZYrt89EBXdFiO,290280,4
481,Imagine Dragons,Radioactive,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,4G8gkOterJn0Ywt6uhqbhp,spotify:track:4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,186813,4
482,The Boxer Rebellion,Diamonds,0.453,0.751,5,-6.001,1,0.0594,0.165,0.0718,0.175,0.419,170.009,audio_features,7oOVGPwNmB8JVoBhWlTdht,spotify:track:7oOVGPwNmB8JVoBhWlTdht,https://api.spotify.com/v1/tracks/7oOVGPwNmB8JVoBhWlTdht,https://api.spotify.com/v1/audio-analysis/7oOVGPwNmB8JVoBhWlTdht,242773,4
483,Queen,Another One Bites The Dust,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4
484,Anouk,Lost,0.518,0.254,7,-10.377,1,0.0281,0.222,0.000858,0.136,0.136,89.911,audio_features,3DDeQ8TedL00TiIV5NmFrn,spotify:track:3DDeQ8TedL00TiIV5NmFrn,https://api.spotify.com/v1/tracks/3DDeQ8TedL00TiIV5NmFrn,https://api.spotify.com/v1/audio-analysis/3DDeQ8TedL00TiIV5NmFrn,222400,3
485,George Michael,A Different Corner,0.263,0.286,6,-10.34,1,0.0335,0.857,0.00898,0.105,0.151,99.001,audio_features,6khoye7kysa6cLGY0AO9dO,spotify:track:6khoye7kysa6cLGY0AO9dO,https://api.spotify.com/v1/tracks/6khoye7kysa6cLGY0AO9dO,https://api.spotify.com/v1/audio-analysis/6khoye7kysa6cLGY0AO9dO,243533,4
486,Donna Summer,I Feel Love,0.689,0.675,0,-16.248,1,0.0434,0.0127,0.647,0.0987,0.937,128.1,audio_features,4rS63BySQrdWuTswkkZ5iS,spotify:track:4rS63BySQrdWuTswkkZ5iS,https://api.spotify.com/v1/tracks/4rS63BySQrdWuTswkkZ5iS,https://api.spotify.com/v1/audio-analysis/4rS63BySQrdWuTswkkZ5iS,493600,4
487,The Smiths,There Is a Light That Never Goes Out,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,audio_features,0WQiDwKJclirSYG9v5tayI,spotify:track:0WQiDwKJclirSYG9v5tayI,https://api.spotify.com/v1/tracks/0WQiDwKJclirSYG9v5tayI,https://api.spotify.com/v1/audio-analysis/0WQiDwKJclirSYG9v5tayI,244587,4
488,Adele,When We Were Young,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,audio_features,7GgWAITsYJaRM3r50rfh5w,spotify:track:7GgWAITsYJaRM3r50rfh5w,https://api.spotify.com/v1/tracks/7GgWAITsYJaRM3r50rfh5w,https://api.spotify.com/v1/audio-analysis/7GgWAITsYJaRM3r50rfh5w,290900,4
489,Het Goede Doel,Alles Geprobeerd (Albumversie),0.589,0.559,10,-14.987,1,0.0396,0.101,0.223,0.0756,0.846,76.341,audio_features,3yBuEy5DmmV4tRL5ASRxlE,spotify:track:3yBuEy5DmmV4tRL5ASRxlE,https://api.spotify.com/v1/tracks/3yBuEy5DmmV4tRL5ASRxlE,https://api.spotify.com/v1/audio-analysis/3yBuEy5DmmV4tRL5ASRxlE,387907,4
490,"Earth, Wind & Fire",Fantasy,0.608,0.745,4,-8.772,0,0.0857,0.323,0.00428,0.135,0.614,88.941,audio_features,2GH5jo15wbTv1Ll7zXEzSg,spotify:track:2GH5jo15wbTv1Ll7zXEzSg,https://api.spotify.com/v1/tracks/2GH5jo15wbTv1Ll7zXEzSg,https://api.spotify.com/v1/audio-analysis/2GH5jo15wbTv1Ll7zXEzSg,277413,4
491,Eminem,Without Me,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
492,Chef'Special,In Your Arms,0.669,0.406,5,-12.186,1,0.0501,0.646,1.27e-05,0.112,0.362,92.964,audio_features,3wJmcmAh2YAfDSKQR8o1XS,spotify:track:3wJmcmAh2YAfDSKQR8o1XS,https://api.spotify.com/v1/tracks/3wJmcmAh2YAfDSKQR8o1XS,https://api.spotify.com/v1/audio-analysis/3wJmcmAh2YAfDSKQR8o1XS,215269,4
493,Bee Gees,Stayin' Alive,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,audio_features,5ubvP9oKmxLUVq506fgLhk,spotify:track:5ubvP9oKmxLUVq506fgLhk,https://api.spotify.com/v1/tracks/5ubvP9oKmxLUVq506fgLhk,https://api.spotify.com/v1/audio-analysis/5ubvP9oKmxLUVq506fgLhk,285373,4
494,Muse,Supermassive Black Hole,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440,4
495,Kings Of Leon,Sex On Fire,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347,4
496,Don McLean,American Pie (Albumversie),0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,audio_features,1fDsrQ23eTAVFElUMaf38X,spotify:track:1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,516893,4
497,Lex Uiting,Nao 't Zuuje,0.255,0.525,7,-5.996,1,0.0365,0.392,0.0,0.0457,0.451,189.981,audio_features,6gMZcGbkpq702TXidtWKX0,spotify:track:6gMZcGbkpq702TXidtWKX0,https://api.spotify.com/v1/tracks/6gMZcGbkpq702TXidtWKX0,https://api.spotify.com/v1/audio-analysis/6gMZcGbkpq702TXidtWKX0,212526,3
498,Stromae,Papaoutai,0.734,0.809,10,-7.264,0,0.0839,0.0266,0.0,0.0642,0.254,116.022,audio_features,1QFw2xxyQtgKjlrMCEqsNj,spotify:track:1QFw2xxyQtgKjlrMCEqsNj,https://api.spotify.com/v1/tracks/1QFw2xxyQtgKjlrMCEqsNj,https://api.spotify.com/v1/audio-analysis/1QFw2xxyQtgKjlrMCEqsNj,232147,4
499,Van Morrison,Brown Eyed Girl,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,audio_features,3yrSvpt2l1xhsV9Em88Pul,spotify:track:3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/audio-analysis/3yrSvpt2l1xhsV9Em88Pul,183307,4
500,Muse,Plug In Baby,0.408,0.965,2,-4.232,1,0.05,6.94e-06,0.000402,0.11,0.349,136.018,audio_features,429MqIq5nGH32feyRZHunv,spotify:track:429MqIq5nGH32feyRZHunv,https://api.spotify.com/v1/tracks/429MqIq5nGH32feyRZHunv,https://api.spotify.com/v1/audio-analysis/429MqIq5nGH32feyRZHunv,218000,4
501,Scorpions,Still Loving You,0.273,0.39,8,-12.384,0,0.0317,0.134,0.00174,0.183,0.0851,103.955,audio_features,7kjsCbksOZotNNHOvKsJJh,spotify:track:7kjsCbksOZotNNHOvKsJJh,https://api.spotify.com/v1/tracks/7kjsCbksOZotNNHOvKsJJh,https://api.spotify.com/v1/audio-analysis/7kjsCbksOZotNNHOvKsJJh,387000,4
502,Billie Eilish,Bad Guy,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
503,Stranglers,Golden Brown,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,audio_features,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/tracks/2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,206760,3
504,Spinvis,Kom Terug,0.501,0.725,5,-5.637,1,0.0257,0.0149,0.000492,0.204,0.233,97.001,audio_features,4ovxUTMs3Mi7ntZS2tJojk,spotify:track:4ovxUTMs3Mi7ntZS2tJojk,https://api.spotify.com/v1/tracks/4ovxUTMs3Mi7ntZS2tJojk,https://api.spotify.com/v1/audio-analysis/4ovxUTMs3Mi7ntZS2tJojk,230827,3
505,Iron Maiden,The Trooper,0.286,0.907,4,-4.601,0,0.0702,0.0326,0.00837,0.311,0.662,159.756,audio_features,2C3B3dva983HPMojFqWLOp,spotify:track:2C3B3dva983HPMojFqWLOp,https://api.spotify.com/v1/tracks/2C3B3dva983HPMojFqWLOp,https://api.spotify.com/v1/audio-analysis/2C3B3dva983HPMojFqWLOp,252733,4
506,Foo Fighters,Learn To Fly,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,audio_features,5OQsiBsky2k2kDKy2bX2eT,spotify:track:5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/audio-analysis/5OQsiBsky2k2kDKy2bX2eT,235293,4
507,Bruce Springsteen,Badlands,0.609,0.777,4,-7.548,1,0.0487,0.0862,1.16e-05,0.278,0.852,122.612,audio_features,0M1YQiRGel1tTMjA3orfRd,spotify:track:0M1YQiRGel1tTMjA3orfRd,https://api.spotify.com/v1/tracks/0M1YQiRGel1tTMjA3orfRd,https://api.spotify.com/v1/audio-analysis/0M1YQiRGel1tTMjA3orfRd,242453,4
508,Golden Earring,Going To The Run,0.436,0.598,7,-10.814,1,0.0375,0.24,0.0,0.77,0.286,130.841,audio_features,4CcViz4mmZRoMS9j6yGncz,spotify:track:4CcViz4mmZRoMS9j6yGncz,https://api.spotify.com/v1/tracks/4CcViz4mmZRoMS9j6yGncz,https://api.spotify.com/v1/audio-analysis/4CcViz4mmZRoMS9j6yGncz,237107,4
509,Imagine Dragons,Demons,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4
510,Acda & De Munnik,Niet Of Nooit Geweest,0.478,0.506,7,-9.542,1,0.0356,0.381,0.0,0.166,0.509,122.174,audio_features,4439gDsZasiXC4mGpw6yJc,spotify:track:4439gDsZasiXC4mGpw6yJc,https://api.spotify.com/v1/tracks/4439gDsZasiXC4mGpw6yJc,https://api.spotify.com/v1/audio-analysis/4439gDsZasiXC4mGpw6yJc,242493,3
511,The War On Drugs,Under The Pressure (Albumversie),0.487,0.833,8,-5.383,1,0.267,0.00416,6.04e-05,0.241,0.537,191.929,audio_features,2qdjgXaSMJrG6bRc2Qt6oS,spotify:track:2qdjgXaSMJrG6bRc2Qt6oS,https://api.spotify.com/v1/tracks/2qdjgXaSMJrG6bRc2Qt6oS,https://api.spotify.com/v1/audio-analysis/2qdjgXaSMJrG6bRc2Qt6oS,207013,4
512,Orchestral Manoeuvres In The Dark,Joan Of Arc (Maid Of Orleans),0.522,0.744,8,-8.175,1,0.0371,0.027,0.682,0.0599,0.333,109.788,audio_features,5WeMMlylGCVGc0ChHSysJA,spotify:track:5WeMMlylGCVGc0ChHSysJA,https://api.spotify.com/v1/tracks/5WeMMlylGCVGc0ChHSysJA,https://api.spotify.com/v1/audio-analysis/5WeMMlylGCVGc0ChHSysJA,252053,3
513,Racoon,De Echte Vent,0.363,0.35,6,-7.569,1,0.0336,0.823,8.07e-05,0.125,0.428,184.161,audio_features,626ZUQrsDvWnu4vi3NoOn2,spotify:track:626ZUQrsDvWnu4vi3NoOn2,https://api.spotify.com/v1/tracks/626ZUQrsDvWnu4vi3NoOn2,https://api.spotify.com/v1/audio-analysis/626ZUQrsDvWnu4vi3NoOn2,235263,4
514,Eminem,The Real Slim Shady,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,audio_features,3yfqSUWxFvZELEM4PmlwIR,spotify:track:3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/tracks/3yfqSUWxFvZELEM4PmlwIR,https://api.spotify.com/v1/audio-analysis/3yfqSUWxFvZELEM4PmlwIR,284200,4
515,Kane,Rain Down On Me,0.463,0.879,5,-3.456,0,0.0602,0.00116,1.14e-05,0.11,0.334,132.884,audio_features,2rRY9uu2SQge80Ifw58cfU,spotify:track:2rRY9uu2SQge80Ifw58cfU,https://api.spotify.com/v1/tracks/2rRY9uu2SQge80Ifw58cfU,https://api.spotify.com/v1/audio-analysis/2rRY9uu2SQge80Ifw58cfU,246867,4
516,Golden Earring,Long Blond Animal,0.441,0.701,2,-7.555,1,0.0441,0.00532,7.63e-06,0.283,0.779,168.951,audio_features,0AZWoNkYdu31rhQZfBQBM1,spotify:track:0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/tracks/0AZWoNkYdu31rhQZfBQBM1,https://api.spotify.com/v1/audio-analysis/0AZWoNkYdu31rhQZfBQBM1,216627,4
517,Michael Jackson,Smooth Criminal,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,2bCQHF9gdG5BNDVuEIEnNk,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/tracks/2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/audio-analysis/2bCQHF9gdG5BNDVuEIEnNk,257760,4
518,De Dijk,Ik Kan Het Niet Alleen,0.532,0.925,7,-7.575,1,0.0405,0.334,0.000415,0.29,0.9,142.082,audio_features,7rgLt0RIsF85JqjTKim2h5,spotify:track:7rgLt0RIsF85JqjTKim2h5,https://api.spotify.com/v1/tracks/7rgLt0RIsF85JqjTKim2h5,https://api.spotify.com/v1/audio-analysis/7rgLt0RIsF85JqjTKim2h5,239400,4
